code,title,credits,description
BUS274,Statistics for Business and Economics,3,"This course is an introduction to the discipline of statistics, an intellectual method for gaining knowledge 
from data. Emphasis is on the elements of statistical thinking. The course engages students in an intuitive 
study of the distribution of random variables, sampling theory, the estimation and testing of hypotheses and 
regression, and correlation. Applications are taken primarily from the realms of business and economics. 
Pre-requisites: MAT165 LEC or MAT170 LEC 
 
Course Catalog 
Last Updated: 8/1/22 
Page 152 
2022-2023"
BUS276,Business Communications and Presentations,3,"This course develops the students' ability to effectively communicate in the workplace through writing and 
speaking. It is designed as a core curriculum course for business majors and is specifically concerned with 
organizational efficiency and integrity in writing as well as verbal and nonverbal elements in presentation 
skills. Both technology and research are integral aspects of the function of this course. Particular emphasis is 
placed on understanding the importance of communicating similar messages in multiple formats for 
organizations. 
Pre-requisites: ENG120 LEC"
BUS281,Managerial Accounting,3,"Managerial Accounting is an intermediate accounting course designed to help students understand 
financial information and develop their analytical skills from managerial perspectives. The course covers 
value chain analysis, cost allocation and costing systems, activity-based systems, standard costing and 
variance analysis, and performance management and evaluation.  
Pre-requisites: BUS271 LEC"
BUS310,"Innovation, Technology, and the Economy",3,"Innovation, Technology, and the Economy draws on a wide variety of perspectives---from academic 
economists to science fiction writers and theologians---to examine how technological innovation will affect 
work, entrepreneurship, management, public policy, and other aspects of economic life in the years ahead. 
Pre-requisites: Junior standing"
BUS311,Business in NYC,3,"Business in NYC provides students with an understanding of business and its intersection with society. 
Using New York City as its case study, Business in NYC examines the relationships between corporations 
and other stakeholders and entities, including governments, market economies, NGOs, and society at large. 
This course will use case studies, guest speakers, and field trips to define and understand these intersections 
and the value of business. The course will also help students develop the knowledge and skills to explore 
optimum solutions to various decision challenges that businesses commonly encounter.  
Pre-requisites: BUS273 LEC, or equivalent and permission of instructor 
*Course material fee may apply"
BUS312,Advanced Excel,3,"This course is designed for students interested in learning about the effective use of spreadsheet 
applications, specifically Microsoft Excel, in business. It offers students the opportunity to develop skills 
that take advantage of Excel's advanced functionalities and apply those skills to solving business problems 
that include financial modeling, decision analysis, reporting, and task automation. Although Excel's basic 
functions will be covered, students are expected to show up to this class with prior exposure to the 
application. Topics covered include advanced graphs and charts, advanced Excel functions, pivot table 
design and development, workbook design, macros, data importing, and data analysis. 
Pre-requisites: MAT274 LEC or MAT174 LEC or BUS274 LEC and MAT170 LEC or ECO110 LEC"
BUS370,Calculus II,3,See MAT370 LEC
BUS371,Introduction to Marketing,3,"Introduction to Marketing provides an overview of marketing principles as they relate to business and 
nonprofits. Key concepts include the five C’s and four P’s analytic framework, consumer buying behavior, 
market research, product life cycle, pricing decisions, and advertising. The last six weeks of the course focus 
Course Catalog 
Last Updated: 8/1/22 
Page 153 
2022-2023 
on building a brand online through the development and implementation of a personal blog that is 
designed to attract a relevant audience using course concepts.  
Pre-requisites: BUS273 LEC 
*Course material fee may apply"
BUS372,Human Resource Management,3,"Students will survey various topics in the field of industrial relations and human resource management, 
arising out of the management of labor. Students will cover the major human issues in the workplace, such 
as selection, promotion, retention, compensation and rewards, fairness, working conditions, teamwork or 
conflict, and motivation. The term ‘human resource management’ refers to the use of labor by firms, 
government, and not-for-profit organizations, for competitive advantage. Therefore, students will examine 
the environment that governs work within firms from the perspective of a manager or supervisor. Students 
will also consider the implications of continued changes in labor markets in terms of laws, regulations, 
technology, and labor unions. 
Pre-requisites: BUS273 LEC"
BUS375,Positioning and Brand Development,3,"Competition drives performance at every corporate level. Whether for a small retail outlet, a service firm, or 
a dominant multinational corporation, strategic positioning and brand development are critical to 
commercial success. This course will help students gain an understanding of how markets evolve and how a 
product or service satisfies end-user demands. Students will dig into a brand's DNA to understand its 
components and understand how to adapt this brand to different contexts and customers. 
Pre-requisites: BUS273 LEC, BUS371 LEC"
BUS378,Business Strategy,3,"This is an advanced business course that attempts to integrate the student's previous coursework in 
management, marketing, and finance. Centered around a business simulation, students will be exposed to a 
new strategical perspective of business decision through the class discussions on value creation, competitive 
advantage, the formation of strategy and its implementation, as well as survival strategies. The course will 
focus heavily on the definitions and fundamental concepts of strategical issues in business to ensure the 
students have a keen understanding of the operating framework of a business in a free market. 
Pre-requisites: BUS371 LEC and BUS373 LEC 
*Course material fee may apply"
BUS450,Entrepreneurial Journalism and the Future,3,See JOU450 LEC
BUS455,Business Journalism,3,See JOU455 LEC
BUS471,Entrepreneurship and Venture Formation,3,"This course is an introduction to the conceptual framework of entrepreneurial management and 
development of tools and skills for decision making in developing a new venture. The students will be given 
a chance to design a new venture formation and make its business plan by applying various concepts and 
tools covered in class. 
Pre-requisites: BUS273 LEC and Junior standing 
*Course material fee may apply"
BUS472,International Business,3,"Course Catalog 
Last Updated: 8/1/22 
Page 154 
2022-2023 
This course is an examination of the major managerial functions within global enterprises, providing an 
integrated perspective of the dynamics that characterize the global enterprise. The course will enhance 
students’ abilities to manage across global boundaries as it addresses the special challenges facing global 
enterprises. Students will identify examples of responsive management and provide insight in how to 
participate effectively in global markets. 
Pre-requisites: BUS273 LEC  
*Course material fee may apply"
BUS476,Non-Profit Management,3,"This course explores the unique challenges of managing in the non-profit sector. Topics include mission, 
innovation, fundraising, performance management, and governance. 
Pre-requisites: BUS273 LEC"
BUS478,Decision Analysis and Operations Management,3,"This course will expose students to various subjects in the fields of operations management, information 
systems, and management of technology as tools to be used in gaining strategic and competitive advantage. 
Additionally, it will serve as a platform to introduce students to decision analysis and computer modeling 
using Microsoft Excel. Students will examine how industries are transformed by new technologies, and 
understand how managers use modeling tools to support their decision-making process. The course will 
cover topics that include budgeting, forecasting, capacity planning, sensitivity analysis, linear modeling, 
scheduling, decision theory, and inventory management. 
Pre-requisites: BUS274 LEC 
*Course material fee may apply"
BUS479,Legal Studies and Business Ethics,3,"Law, morals, and ethics are integrally linked, and this class will connect these concepts by integrating a 
practical application of ethics with an overview of the basic concepts of law and legal process. The course 
will survey the nature of law, the basic law of business organizations, and the governance of publicly-held 
corporations while encouraging students to build on knowledge they have gained in their liberal arts 
education, particularly the ethics and theology courses they have taken. Students will study the ethical and 
stewardship dimensions of financial statements and other disclosures, company mission statements, and 
sales and marketing practices and will ultimately learn how to develop their own ethical worldview. Case 
studies will be used to address legal and ethical issues in areas such as employment and corporate 
governance. 
Pre-requisites: BUS273 LEC"
BUS481,Market Research,3,"This course develops the student’s basic skills to conduct a marketing research project and evaluate its 
outcome. The students will understand the role of marketing research to formulate marketing problems 
and find their solutions. They will also gain hands-on experience in using various approaches to the 
assessment of customer needs and their expected response to new product and service offerings. 
Pre-requisites: BUS371 LEC"
BUS483,Organizational Change,3,"This course is a survey of the fields of change and innovation and their impact on the private enterprise 
system. The course also covers change management. Students will be exposed to a wide variety of change 
issues and innovation types and impacts. Readings are drawn from a diverse range of sources. 
Pre-requisites: BUS273 LEC, BUS major or minor, Junior standing 
 
Course Catalog 
Last Updated: 8/1/22 
Page 155 
2022-2023"
BUS484,Decision Process and Negotiation,3,"This course consists of two parts. The first one introduces major behavioral and economic theories to 
describe the process of decision making under various circumstances. Multiple studies will be reviewed by 
combining insights from psychology and economics. The second part is negotiation as the art and tool of 
creating agreements between two or more parties. Based on the basic concepts and analytical skills needed 
to produce the optimal decision process, this course will provide a broad array of negotiation skills to 
implement the selected decision-making effectively. 
Pre-requisites: BUS371 LEC and Junior standing 
*Course material fee may apply"
BUS498,Special Topics in Business,3,"Courses offered as special topics are designed to enable the faculty to develop courses in an academic area 
of special interest to them and to their students that are not listed in the regular course offerings. Special 
topics courses may be repeated with departmental permission, provided the topic is different. Courses are 
offered for elective credit at the 200-, 300-, and 400-level. 
*Course material fee may apply"
COM101,Practicum: Debate,1,"This course is designed to give the student experience in the British Parliamentary debate format, the most 
prestigious international debate format, characterized by limited prep, flip-side motions, and a four-team 
structure loosely based on a multiparty parliamentary government structure. It may be taken up to three 
times for credit."
COM232,Argumentation and Debate,3,"This class will study the theory and practice of persuasion through the lens of speech and debate. Beginning 
with Classical Rhetoric and moving through the Middle Ages to modern times, we will survey different 
types of speeches and formats of debate with the goal of answering four questions. What is persuasion? 
How can we identify the “terms of the debate” in our culture’s public square? How can we use those terms 
to argue persuasively for truth? And finally, is it possible to introduce new terms into the debates of today? 
Pre-requisites: ENG120 LEC"
COM498,Special Topics in Communication,3,"Courses offered as special topics are designed to enable the faculty to develop courses in an academic area 
of special interest to them and to their students that are not listed in the regular course offerings. Special 
topics courses may be repeated with departmental permission, provided the topic is different. Courses are 
offered for elective credit at the 200-, 300-, and 400-level. 
Pre-requisites: Junior standing"
ECO110,Introduction to Economics,3,"The course is designed to introduce students to both microeconomic and macroeconomic topics. Students 
will be introduced to ideas regarding incentives, constraints, opportunity costs, and the unintended 
consequences of good intentions. The course will also cover basic concepts such as rationality, the price 
mechanism, specialization and exchange, and Christian stewardship. Upon completion of the course, 
students will be equipped with the basic mathematical skills necessary for understanding economic theory."
ECO111,How Markets Work,3,"This course takes as its subject matter the economic system in its primary role of providing for production, 
allocation of resources and products, and incomes. How do markets work in performing these functions? It 
demonstrates how markets provide coordination across vast distances and numbers of people without 
Course Catalog 
Last Updated: 8/1/22 
Page 156 
2022-2023 
anyone “minding the store” to make sure effective coordination occurs. It describes why unplanned 
coordination is more effective in allowing people to make the most of their talents, meet their immediate 
material needs, and provide for the future than any panel of planning experts possibly could be. But it also 
explains that an effective system of markets is dependent on foundational requisites from law, government, 
and the culture. 
*Course material fee may apply"
ECO210,Macroeconomics,3,"This course is an introduction to aggregate economic analysis. Topics include business cycles, measurement 
and determinants of national income, inflation, interest rates, long-run growth, and unemployment. The 
role of fiscal and monetary policy as economic stabilization tools is highlighted. 
Pre-requisites: ECO211 LEC 
*Course material fee may apply"
ECO211,Microeconomics,3,"This course is an introduction to microeconomic theory and analysis, focusing on decision-making by 
individuals, households, and firms. Key economic principles of scarcity, cost-benefit analysis, comparative 
advantage, supply and demand and the role of prices and free markets are introduced. Issues of public 
policy are frequently discussed to highlight applications of these principles. 
*Course material fee may apply"
ECO311,Economic Thought and Practice,3,"This course is an interdisciplinary exploration of the origin and foundations of economic theory and the 
effects that economic ideas have had on individuals and society, exploring the possibilities and limits of 
economics as a discipline and the ends that economic theory can help us achieve. We look at how 
economic theory developed through a series of new discoveries and heated debates and how important 
economic theorists influenced policy makers, whether for great good or great harm. 
Pre-requisites: ECO110 LEC or ECO211 LEC"
ECO324,Intermediate Macroeconomics,3,"This course is an extension of macroeconomic principles concerning economic aggregates. Topics include 
theoretical models of business cycles, consumption theory, investment theory, and long-run growth.  
Pre-requisites: ECO210 LEC"
ECO325,Intermediate Microeconomics,3,"This course is an extension of microeconomic principles exploring the decision making of consumers and 
firms and how markets allocate resources under different market structures. Topics will include consumer 
choice and demand, price and output determination of the firm, welfare economics, and general 
equilibrium analysis, and game theory analysis. 
Pre-requisites: ECO211 LEC"
ECO331,Economic Development,3,"This course is a survey of major issues related to the economics of developing nations. Topics include 
theories of development and underdevelopment, institutions, foreign aid, and the roles of government 
policy. 
Pre-requisites: ECO210 LEC"
ECO335,International Economics,3,"Course Catalog 
Last Updated: 8/1/22 
Page 157 
2022-2023 
The course examines international trade, international finance, and the benefits and risks of economic 
integration. It considers why countries trade, the patterns of trade, how trade affects various industries and 
classes, trade policy, and the international institutions that govern trade. It also looks at international 
investing and lending, the balance of payments, and the forces that can generate wide-ranging financial 
crisis. 
Pre-requisites: ECO210 LEC"
ECO451,Economic Policy,3,"This course is an introduction to both public choice and public finance. This course considers market and 
government failure, establishes criteria for effective policy, and offers a basis for evaluating public policy 
debates. Topics include budgeting, externalities, health care, public goods, regulation, taxation, and social 
security. 
Pre-requisites: ECO211 LEC"
ECO452,Political Economy,3,"This course addresses big questions at the intersection of economics, politics, and ethics, including 
arguments over classical liberalism, socialism, social democracy, the regulation of markets, the welfare state, 
economic justice, and the purposes of economic life. Recurring themes include the relationship between 
the free individual and the community, natural rights vs. utilitarianism, and the workability of different 
political-economic systems. 
Pre-requisites: ECO211 LEC and ECO311 LEC"
ECO487,Money and Banking,3,"This course addresses classical and contemporary issues in the theory of money, banking, and financial 
institutions. Topics covered include: the gold standard, the structure of central banks and the Federal 
Reserve system, theories of money demand and money supply, the relationship between money supply and 
overall economic activity, the theoretical and practical aspects of monetary policies and money creation, the 
efficacy of fiscal policies versus monetary policies, and the role the Federal Reserve plays in economic 
stabilization. We shall pay particular attention to the money creation process, to endogenous money versus 
exogenous money, and to the ability of the Federal Reserve to stabilize the economy. Cross-listed as 
BUS/ECO. 
Pre-requisites: ECO210 LEC and ECO211 LEC and ECO311 LEC"
ECO498,Special Topics in Economics,3,"Courses offered as special topics are designed to enable the faculty to develop courses in an academic area 
of special interest to them and to their students that are not listed in the regular course offerings. Special 
topics courses may be repeated with departmental permission, provided the topic is different. Courses are 
offered for elective credit at the 200-, 300-, and 400-level. 
Pre-requisites: Determined by Instructor and Program Chair 
*Course material fee may apply"
ENG109,Writing Practicum,1,"This course is designed to give the student supervised practical experience in writing. This practicum can 
include but is not limited to the writing of fiction, non-fiction, poetry, and scripts. May be taken up to three 
times for credit; graded pass/fail."
ENG110,College Writing,3,"This required course helps students develop competence in the art of writing, with emphasis on the 
personal essay and storytelling. Students will then use those narrative skills to craft different types of essays, 
Course Catalog 
Last Updated: 8/1/22 
Page 158 
2022-2023 
such as opinion-editorial pieces, reviews, and analytical papers. The course includes brief reviews of 
grammar and usage, frequent practice in writing compositions, workshops, and analysis of selected essays as 
models. A passing grade in this class is a C or better. 
*Course material fee may apply"
ENG120,Research Writing,3,"This required course helps students develop research and analytical skills to prepare them for college-level 
academic writing. Students collect information from various sources, learn to cite those sources, and 
practice integrating the information and their responses to it in an analytical research project. 
Pre-requisites: ENG110 LEC 
*Course material fee may apply"
ENG230,History of the English Language,3,"This course will examine the history of the English language from its Latin-Germanic origins in the fifth 
century to contemporary usage, with special emphasis on developments in Anglo-Saxon, Middle English, 
early modern English after the Great Vowel Shift, the Elizabethan and Jacobean eras, and attempts to 
standardize English in the eighteenth and nineteenth centuries, as well as forms of resistance to 
standardization, including regional dialects and blended languages.  The course will also explore poetic 
forms, the relationship between spoken language and literature, the social and political implications of 
language developments, and the effects of technology (printing press, radio, Internet, etc.) on linguistic 
change. 
Pre-requisites: ENG110 LEC"
ENG254,History of the Novel,3,"This course is for students who desire to write fiction. It takes a broad look at the historical development of 
the novel and short story. Students will read and critique examples of these two literary genres as a means of 
understanding how narrative works, specifically how these developments can help today’s writer. 
Pre-requisites: ENG110 LEC"
ENG255,Literary Techniques,3,"This course is for students who desire to write fiction. It will examine the variety of literary techniques 
available to the fiction writer. Works of fiction will be critiqued in order to understand why authors choose 
certain writing styles and techniques over others.  
Pre-requisites: ENG110 LEC"
ENG312,Persuasive Writing and Speaking,3,"This is a course in how to write short persuasive essays suitable for publication as op-ed articles in 
newspapers or commentary in political and cultural magazines. The course will also provide practical 
training in speech writing and persuasive speaking. 
Pre-requisites: ENG120 LEC 
*Course material fee may apply"
ENG351,Fiction Writing,3,"In this course, students learn advanced techniques for writing fiction through readings on the craft of 
storytelling, writing projects, and workshop discussions. 
Pre-requisites: ENG110 LEC"
ENG353,Poetry Workshop,3,"Course Catalog 
Last Updated: 8/1/22 
Page 159 
2022-2023 
In this class, students will learn the basics of writing poetry, through readings on poetic craft, workshop 
discussions of student work, and public readings. 
Pre-requisites: ENG110 LEC"
ENG445,Cultural Criticism,3,"This course provides students with the knowledge and tools to write cogent, incisive cultural criticism. The 
course focuses on developing the vocabulary needed to analyze and engage with four major areas of cultural 
production (film, literature, music, and visual art); learning to write reviews suitable for publication in 
journals, magazines, and newspapers; and using cultural artifacts as a way to discuss broader trends. 
Students will visit museums and discuss books, movies, and music, and will also read a substantial amount 
of theories on criticism, both classic and contemporary examples. 
Pre-requisites: ENG120 LEC and HUM210 LEC, and Junior Standing"
ENG451,English Senior Thesis,3,"All English major students produce a written thesis project in their final year, which serves as the 
culmination of their English language and literature study. Students may choose either an academic 
research paper (literary criticism, literary history, language study, etc.) of at least 20 pages in length, or a 
creative project (short stories, novel chapter, poetry collection, etc.) of at least 30 pages, based on what will 
best prepare them to meet their post-graduation goals. Students work with faculty thesis advisors to craft a 
final assignment that highlights their strengths and talents. The advisor may assign readings, set alternative 
word-count guidelines, require drafts, keep deadlines, or set any other requirements at his or her discretion, 
depending on the nature of the project. To maintain academic and/or artistic rigor, all thesis proposals 
must be approved in advance by the Coordinator of the English Major."
ENG452,Advanced Fiction Writing,3,"In this class, students will learn more advanced techniques for writing fiction through readings on the craft 
of novel writing, a significant writing project, and workshop discussions. 
Pre-requisites: ENG351 LEC"
ENG498,Special Topics in English,3,"Courses offered as special topics are designed to enable the faculty to develop courses in an academic area 
of special interest to them and to their students that are not listed in the regular course offerings. Special 
topics courses may be repeated with departmental permission, provided the topic is different. Courses are 
offered for elective credit at the 200-, 300-, and 400-level. 
Pre-requisites: Junior Standing"
FIN353,Faith and Finance,3,"In this class we will discuss ways that the Christian faith intersects with finance and the financial services 
industry in New York City. The course will introduce students to different financial institutions and their 
roles in the marketplace. Students will have the opportunity to visit economically relevant institutions, hear 
from leading Christian practitioners, and discuss how Biblical principles are applicable to everyday 
operations at each type of institution. Principles such as Christian stewardship, the profit motive, poverty 
alleviation, materialism and spirituality, capitalism, saving, and debt will all be discussed."
FIN373,Corporate Finance,3,"This course is a general survey of the fundamental principles of corporate financial management, covering 
the essential elements of modern corporate finance theory and practice. This course encompasses tools and 
models for planning the short-term and long-term financial structure and positioning of a firm, including 
working capital management, asset investments and capital budgeting, corporate capital structure and 
mergers and acquisitions, among others. 
Pre-requisites: BUS271 LEC, BUS274 LEC and ECO210 LEC"
FIN376,Investments,3,"This course is an introduction to investments and financial markets covering equities, fixed income, and 
derivative securities. Risk and return, market efficiency, security analysis and valuation and approaches to 
asset allocation, and portfolio management are among the topics discussed. Emphasis is placed on the 
decision-making skills critical to practitioners in the financial marketplace. 
Co-requisites: BUS373 LEC  
Pre-requisites: ECO210 LEC  
*Course material fee may apply"
FIN381,Intermediate Financial Accounting,3,"This course develops an in-depth understanding of financial accounting and reporting and why 
management, analysts, and investors care about and use accounting. The course covers the technical details 
of Generally Accepted Accounting Principles (GAAP) and how these transactions are reported in the 
financial statements. The course reviews management incentives and how incentives can influence the 
decisions and estimates made when reporting financial results. The course also covers international 
accounting standard treatment of the various topics (IFRS), especially where the changes relative to U.S. 
Generally Accepted Accounting Principles (GAAP) will be the most substantial. 
Pre-requisites: BUS281 LEC 
*Course material fee may apply"
FIN383,Financial Modeling,3,"This course is designed for finance students who are interested in quantitative methods and their 
application to finance and investing. The level of mathematics used in the course is fairly basic-algebra, 
elementary calculus, and basic probability and statistics. Students also need the ability to think logically and 
systematically, but improving this ability is a course goal. 
Pre-requisites: BUS373 LEC 
*Course material fee may apply"
FIN386,International Investments,3,"This course provides an overview of the international financial environment within which multinational 
firms and financial institutions operate. It involves an analysis of the challenges firms face and the 
international financial management strategies to cope with these challenges; current trends and future 
issues facing the global financial markets in the aftermath of the global financial crisis; foreign exchange 
market theory; exchange rate risk and hedging strategies; and firm-related issues such as raising capital 
abroad, cost of capital for international projects and managing multinational operations. 
Pre-requisites: BUS376 LEC 
*Course material fee may apply"
FIN412,Alternative Investments,3,"Course Catalog 
Last Updated: 8/1/22 
Page 161 
2022-2023 
Alternative investments go beyond traditional assets such as stocks, bonds, and cash. This course provides 
an overview of the alternative types of investment vehicles used by the asset management community to 
enhance returns, diversify risk, and maximize investment exposure. The main categories the course will 
cover are commodities, real estate, infrastructure, hedge funds, private equity, and structured products. 
Using these asset classes, professional asset managers hope to improve their risk/return expectations in 
both positive and negative market conditions.  
Pre-requisites: MAT/BUS274"
FIN419,Impact Investing,3,"This course will take an in-depth view into the role of value-based investing and the integration of ESG 
principles (environmental, social, & governance) into corporate boardrooms and asset management 
strategies. The course will examine many concepts, including but not limited to, sustainability, diversity, 
gender equality, faith-based investing, and shareholder engagement. The purpose of this course is to learn 
to analyze investment gains from a triple-bottom-line perspective (financially, environmentally, and socially). 
To that end, we will examine the important role investors play in holding corporations accountable for 
their social impact."
FIN474,Venture Capital and Funding,3,"This course has been designed as an advanced course in finance with an emphasis on entrepreneurship. It 
introduces the venture capital industry with an emphasis on the financial and economic tools useful for 
venture capital investing including leveraged buyout. In this course, students will review the capital 
budgeting decision of venture capital and evaluate financial issues involved in determining its source of 
funding. The private equity market will be introduced as a major financing source and various methods in 
private equity transactions will be examined including their relative strengths and weaknesses. 
Pre-requisites: BUS373 LEC and Senior standing"
FIN477,Options and Futures Markets,3,"This course introduces students to the field of derivative securities, focusing in particular on futures, 
forwards, and options. Over the last 35 years, the markets for these versatile instruments have grown 
enormously and have generated a profusion of innovative products and ideas, not to mention periodic 
crises. Derivatives have become one of the most important tools of modern finance, from both the 
academic and the practical standpoint. The emphasis will be on pricing and hedging issues, but some 
institutional aspects and uses of these instruments will also be covered. 
Pre-requisites: BUS376 LEC"
FIN485,Valuation/Capital Structure,3,"This course is an examination of the ways in which a firm utilizes the capital budgeting and financing 
decisions to enhance shareholder value. Students will be exposed to basic issues involved in making 
decisions about a firm’s financing arrangements including cost of capital, debt/equity structure, dividend 
policy, and the interactions between investment and financing decisions. This course includes a study of the 
basic principles for valuing businesses, their assets, financial instruments and liabilities, along with the 
financial market contexts in which such valuations occur. The course includes applications of traditional 
methods of valuation such as replacement cost, discounted cash flow and market comparables, as well as 
newer valuation tools. 
Pre-requisites: BUS373 LEC and ECO210 LEC 
*Course material fee may apply"
FIN487,Money and Banking,3,"See ECO487 LEC 
Course Catalog 
Last Updated: 8/1/22 
Page 162 
2022-2023"
FIN488,Principles of Real Estate Finance,3,"This course will provide the student with an introduction to real estate finance and investment. The course 
begins with an overview of real estate as an asset class including the legal, tax and accounting conventions as 
well as the nature of the cash flows generated and how they are valued. An in-depth discussion of the 
sources of capital and the structures used for investment in real estate follows. We will look at the evolution 
of the Financial Crisis and its impact on the real estate capital markets. The course ends with an overview of 
a selection of particular types of real estate investments. 
Pre-requisites: BUS376 LEC"
FIN489,Mergers and Acquisitions,3,"The course focuses on the design, analysis, and implementation of financial strategies aimed at 
repositioning and revitalizing companies faced with major competitive or environmental challenges, 
problems, and opportunities. The course helps students to understand how to create corporate value by 
restructuring a company or by combining businesses. After reviewing valuation methods based on strategic, 
ratio, and financial forecasting analysis, we analyze cases of the different solutions: leveraged buyouts and 
recapitalizations, corporate downsizing programs, mergers and acquisitions, corporate spinoffs, divestitures, 
and joint ventures and alliances. Emphasis is given to contemporary expectations and requirements of good 
governance, based on the roles corporations play in society, and the timing and principles of merger 
integration. 
Pre-requisites: BUS381 LEC and BUS485 LEC"
FLM109,Filmmaking Practicum,1,"This course is designed to give students practical experience in the production of film projects. This 
practicum can include but is not limited to the making of narrative, documentary, or animation films. May 
be taken up to three times for credit; graded pass/fail."
FLM231,The Art and Language of Film,3,"This course will teach students to recognize and analyze the narrative, visual, and aural elements of film. 
The course will also expose students to a variety of film styles (Classical Hollywood, realism, expressionism, 
short films, and documentaries) over the course of the semester and consider how external forces 
(economics, politics, culture, etc.) shape film aesthetics and reception. 
Pre-requisites: ENG120 LEC 
*Course material fee may apply"
FLM241,Dramatic Writing,3,See THE241 LEC
FLM251,History of Cinema I,1895-1945,"(3) 
This course is an introduction to film history from the first projected moving image in France in 1895 up 
through World War II. This course will focus primarily on narrative cinema (with heavy emphasis on 
American cinema) but will also consider documentary, experimental, and world cinema. Particular 
emphasis will be placed on moments and movements within cinema’s history that challenged and changed 
aesthetic, social, and technological perspectives. This course will consider the historical context in which 
changes took place and will also challenge students to assess and advance arguments about that history."
FLM252,History of Cinema II,1945-Present,"(3) 
This course is an introduction to Hollywood and world cinema from the aftermath of World War II up to 
today. The course will focus primarily on narrative cinema, but will also consider documentary and 
Course Catalog 
Last Updated: 8/1/22 
Page 163 
2022-2023 
experimental cinema. Particular emphasis will be placed on moments and movements within cinema’s 
history that challenged and changed aesthetic, social, and technological perspectives. This course will 
consider the historical context in which changes took place and will also challenge students to assess and 
advance arguments about that history."
