code,title,credits,description
BINT 3733,Life and Ministry of Jesus,3,"A comparative study of the four Gospels focusing on the life, teachings, and ministry of Jesus Christ, His death and resurrection, to apply His life-changing principles to one’s everyday life. Prerequisites: BINT ϣ223 or BINT ϣϣ03 and BINT ϣ203, and THEO ϣϣ03. Offered every semester."
BINT 3813,Foundations of Ethics: The Life and Teachings of Paul,3,"A study of the letters written by the Apostle Paul noting the ethical implications, including practical applications, for contemporary society."
BINT 4993,Honor Studies,3,"Honor Studies are open only to advanced upper-division students with initiative and capability in individual study and research. The course is designed to allow students to do advanced work in an area of particular interest to them under the supervision of a selected faculty member. The course instructor must approve the course's offering and its format. All work must be completed within one regular semester or one summer. Prerequisites: Ninety (90) hours and instructor and school chair approval. Offered on demand.
BIOL [Biology]"
BIOL 1013,Medical Terminology,3,"Medical Terminology is designed to introduce students to scientific terms by studying root words, prefixes, and suffixes used in scientific professions. Content emphasizes terms in health sciences to describe anatomy, physiology, pathology, and other comprehensive medical conditions."
BIOL 1111,General Biology Lab (non-majors),1,General Biology Lab is for the non-biology major. Laboratory experiences designed to facilitate understanding of the biological concept’s principles studied in BIOL ϣϣϣ3. A one-hour lab session each week. Offered every semester.
BIOL 1113,General Biology (non-majors),3,"General Biology is for the non-biology major. A study of past and present concepts regarding the growth, reproduction, structure, genetics, evolution, and interrelations of biological life."
BIOL 1114,General Biology and Lab (non-majors),4,"General Biology and Lab is for the non-biology major. A study of past and present concepts regarding the growth, reproduction, structure, genetics, evolution, and interrelations of biological life. Lab - Laboratory experiences designed to facilitate understanding of biological concepts. A one-hour lab session each week."
BIOL 1133,General Nutrition,3,"General Nutrition is required for certain pre-health professions. The course covers nutritional requirements to maintain homeostasis within the human body. Topics include the chemical composition of macro and micronutrients, essential and nonessential nutrients, digestion, cell metabolism, energetics, and diet- related diseases."
BIOL 1214,Biology I (Majors),4,"Biology I is a course for biology majors. It is a systematic study of biological principles beginning at the molecular level and advancing to the cellular level. The concepts covered include prokaryote and eukaryote cell form and function, cell membrane transport, cell metabolism, cell energetics, protein synthesis, and

genetics. The laboratory is required and integral in introducing students to the scientific method, experimentation, and analytical evaluation."
BIOL 1314,Biology II (Majors),4,"Biology II is the continuation of Biology I and is a course for biology majors. It is a systematic study of biological principles progressing to the ecological realm. The concepts covered include plant and animal form and function, taxonomy, evolution, biodiversity, and ecology. The laboratory is required and integral in introducing students to research methods, dissection, and analytical evaluation."
BIOL 1441,University Science Lab,1,"University Science Laboratory is a course designed for non-biology majors to fulfill university science core requirements. It is a broad study of interdisciplinary science laboratory content from the fields of biology, chemistry, and physical science. The ϣ-hour credit does not count towards the B.S. degree in Biology."
BIOL 2101,Environmental Science Lab,1,Laboratory experience is integral to introducing students to environmental issues and analysis. Offered every semester.
BIOL 2103,Environmental Science,3,"Environmental Science is open to all undergraduates. It is an introductory study of the basic principles of physical science as applied to ecology, current environmental problems, and control measures, emphasizing human impact, modern technology, and natural ecosystems, social, political, and economic processes."
BIOL 2104,Environmental Science and Lab,4,"Environmental Science is open to all undergraduates. It is an introductory study of the basic principles of physical science as applied to ecology, current environmental problems, and control measures, emphasizing human impact, modern technology, and natural ecosystems, social, political, and economic processes. Laboratory experience is integral to introducing students to environmental issues and analysis."
BIOL 2114,General Zoology,4,"General Zoology is a course for biology majors. It introduces the animal form and function of invertebrates and vertebrates, concluding with animal behavior. The concepts covered include animal form and function, taxonomy, physiological systems, anatomical comparisons, and conservation. The laboratory is required and integral in introducing students to animal dissection and analytical evaluation.  Prerequisite:  C  or  better  in  BIOL  ϣ2ϣ9  Biology  I,  BIOL  ϣ3ϣ9 Biology II, or instructor approval."
BIOL 2214,General Botany,4,"General Botany is a course for biology majors. It is an introduction to the principles of botany, beginning at the cellular level and advancing to the organismal level. The concepts covered include plant anatomy, physiology, genetics, reproduction, and taxonomic relationships. The laboratory is required and integral in introducing students to morphological comparisons and analytical evaluation.  Prerequisite:  C  or  better  in  BIOL  ϣ2ϣ9  Biology  I,  BIOL  ϣ3ϣ9 Biology II, or instructor approval."
BIOL 2314,Human Anatomy and Physiology I,4,"Human API is for students planning to major in nursing or other health professions. It is a comprehensive study of the structures and functions of cells, tissues, organs, organ systems, and the human body. The systems covered include integumentary, skeletal, muscular, and nervous. The laboratory is required and integral in introducing students to dissection and analytical  evaluation.  Prerequisite:  C  or  better  in  BIOL  ϣ2ϣ9  Biology  I, BIOL ϣ3ϣ9 Biology II, or instructor approval."
BIOL 2324,Human Anatomy and Physiology II,4,"Human APII is for students planning to major in nursing or other health professions. It is a comprehensive study of the structures and functions of cells, tissues, organs, organ systems, and the human body. The systems covered include cardiovascular, lymphatic, endocrine, digestive, urinary, and reproductive. The laboratory is a required and integral component in introducing students to dissection and analytical evaluation. Prerequisite: C or better in BIOL 23ϣ9 Human Anatomy and Physiology I, or instructor approval."
BIOL 3114,Human Anatomy,4,"Human Anatomy is a course designed for students interested in the medical field. It is a comprehensive study of the human body's microscopic and gross anatomical structures. The laboratory is a required and integral component introducing students to dissection, emphasizing human form and function, and analytical evaluation.  Prerequisite:  C  or  better  in  BIOL  ϣ2ϣ9  Biology  I,  BIOL  ϣ3ϣ9 Biology II, or instructor approval."
BIOL 3143,Pathogenic Microbiology,3,"Pathogenic Microbiology is a course designed for biology majors. It is a comprehensive study of pathogenic microbiology and infectious disease epidemiology. This course covers major pathogenic taxa, microbial pathogenesis, outbreak, and disease surveillance, case studies, laboratory diagnosis, and treatment. Prerequisite: C or better in"
MBIO 3305,"or instructor approval.
BIOL 3154 Invertebrate Zoology",4,"Invertebrate zoology is a course designed for biology majors. It is a systematic study of the major taxa of invertebrate animals. Major topics covered include taxonomy, animal form and function, anatomical comparisons, diversity, and conservation. The laboratory is required and integral in introducing students to dissection and analytical evaluation. Prerequisites: C or better in BIOL ϣ2ϣ9 Biology I, BIOL ϣ3ϣ9 Biology II, or instructor approval."
BIOL 3214,Human Physiology,4,"Human Physiology is a systematic study introducing students to human body functions. The concepts covered include homeostatic regulation, cell interactions, enzymes, and the hormonal influence of systems within the human body. The laboratory is a required and integral component in introducing students to physiological experimentation and analytical evaluation. Prerequisite:  C  or  better  in  BIOL  ϣ2ϣ9  Biology  I,  BIOL  ϣ3ϣ9  Biology  II, CHEM ϣϣ05 General Chemistry I, or instructor approval."
BIOL 3254,Comparative Vertebrate Anatomy,4,"Comparative vertebrate anatomy is a course designed for biology majors. It is a systematic study of vertebrate morphology comparisons within the Phylum Chordata. The laboratory is a required and integral component in introducing students to dissections of representative vertebrates concentrating on structure, function, and interrelationships between taxa. Prerequisites: C or better in BIOL ϣ2ϣ9 Biology I, BIOL ϣ3ϣ9 Biology II,"
MATH 3703,"Introduction to Statistics or instructor approval.
BIOL 3305 Microbiology",5,"Microbiology is a course for biology majors. It comprehensively studies microorganism form, physiology, reproduction, genetics, and diversity. The laboratory is required and integral in introducing students to microbiology laboratory techniques and analytical evaluation. Prerequisite: C or better in BIOL ϣϣ33, BIOL ϣϣϣ9 General Biology or BIOL ϣ2ϣ9 Biology I, CHEM ϣϣ05 General Chemistry I, or instructor approval."
BIOL 3334,Cell Biology,4,"Cell biology is for biology majors considering health-related professional or graduate school. It is a comprehensive study of prokaryotic and eukaryotic cells with a comparison in metabolism, energetics, and autogenous regulation, with an emphasis on biochemistry and cellular changes during the life cycle of cells. The laboratory is a required component of this course which introduces fundamental methodologies and standard laboratory techniques utilized in cellular and molecular biology. Prerequisite: C or better in BIOL ϣ2ϣ9 Biology I, BIOL ϣ3ϣ9 Biology II, CHEM ϣϣ05 General Chemistry I, CHEM ϣ205 General Chemistry II, or instructor approval."
BIOL 3354,Genetics,4,"Genetics is a course for biology majors. It is a comprehensive study of chromosomal aberrations, pedigree analysis, hereditary traits, DNA damage and repair, epigenetics, and genetic engineering. In addition, the laboratory is required and integral in introducing students to Mendelian laws, mutations, and natural and artificial selection. Prerequisite: C or better in BIOL ϣ2ϣ9 Biology I, BIOL ϣ3ϣ9, CHEM ϣϣ05 General Chemistry I, CHEM ϣ205 General Chemistry II, or instructor approval."
BIOL 3363,Evolution,3,"Evolution is a course for biology majors. It is a comprehensive study of genetic mutations, genetic drift, population

adaptations, and evolution by natural selection of various life forms. Prerequisite:  C  or  better  in  BIOL  ϣ2ϣ9  Biology  I,  BIOL  ϣ3ϣ9  Biology  II, CHEM  ϣϣ05  General  Chemistry  I,  CHEM  ϣ205  General  Chemistry  II,  or instructor approval."
BIOL 3404,Ecology,9,An introductory course in the study of the relationships of organisms to the environment. Procedures used by ecologists to describe and analyze plant and animal communities are experienced in the field and laboratory. Laboratory experiences designed to facilitate understanding of the principles of ecology as studied in
BIOL 4024,Limnology,4,"Limnology is a course designed for biology majors. It focuses on the interdisciplinary nature of freshwater aquatic systems. Topics include chemical and physical characteristics of lakes, streams, groundwater, and wetland ecosystems. The laboratory is required and integral in introducing students to water sampling methods, aquatic organisms, and threats to freshwater ecosystems. Prerequisites:  C  or  better  in  BIOL  ϣ2ϣ9  Biology  I,  BIOL  ϣ3ϣ9  Biology  II,"
BIOL 4144,Plant Anatomy and Taxonomy,4,"Plant anatomy and taxonomy is a course for biology majors. It is a systematic study of vascular plant morphology and classification, emphasizing Oklahoma trees and flowering plants. The laboratory is required and integral to this course, with fieldwork included. Prerequisite: C or better in BIOL ϣ2ϣ9 Biology I, BIOL ϣ3ϣ9, CHEM ϣϣ05 General Chemistry I, CHEM ϣ205 General Chemistry II, or instructor approval."
BIOL 4213,History of Science,3,"This course surveys historical scientific discoveries, principal events, and the progression of scientific methodologies within the biological and physical sciences. Critical evaluations of major scientific works beginning with Greek philosophers and progressing through the modern era are emphasized. Prerequisite: C or better in nine (9) hours in upper-division coursework or instructor approval."
BIOL 4264,Mammalogy,4,"Mammalogy is a course designed for biology majors. It is a comprehensive study of Class Mammalia. Major topics covered include taxonomy, evolution, morphological characteristics, ecology and behavior, diversity, and world distribution. The laboratory is required and integral in introducing students to species identification, collection, and wildlife conservation. Prerequisites: C or better in BIOL ϣ2ϣ9 Biology I, BIOL ϣ3ϣ9 Biology II, or instructor approval."
BIOL 4314,Embryology,4,"This course is designed for students preparing for a health-profession graduate program or medical school. It is a systematic study of organismal development, emphasizing the subphylum Vertebrata. The concepts covered include meiosis I and II, fertilization, cleavage patterns, gastrulation, morphogenesis, organogenesis, and developmental physiology. The laboratory is required and integral in introducing students to anatomical comparisons and analytical evaluation. Prerequisite: C or better in Cell Biology or instructor approval."
BIOL 4334,Environmental Microbiology,4,"Environmental Microbiology is a course designed for biology majors. It focuses on microorganisms and their role in the environment. Major topics include an introduction to major groups of microorganisms and their physiology, soil microbiology, aquatic microbiology, biogeochemical cycling, sewage treatment, biodeterioration, bioremediation, industrial microbiology, and biotechnology. In addition, the laboratory is a required and integral

component in introducing students to various microbiology laboratory techniques, including bacterial isolation, enumeration, bacterial analysis, and functional  assays. Prerequisites: C or better in BIOL  ϣ2ϣ9 Biology  I,  BIOL  ϣ3ϣ9  Biology  II,  BIOL  3305  Microbiology,  CHEM  ϣϣ05 Chemistry I, or instructor approval."
BIOL 4413,Virology,3,"Virology is a course designed for biology majors. It focuses on understanding viruses and their role in infectious diseases. Major topics include the classification of viruses, viral structure, viral replication, interactions of viruses with their host organism,  and  viral  diseases.  Prerequisites:  C  or  better  in  BIOL  ϣ2ϣ9 Biology I, BIOL ϣ3ϣ9 Biology II, or instructor approval."
BIOL 4501,Biology Research,1,"This ϣ-hour course is required for all biology majors during their junior or senior year. It would cover past classic works and current research topics in STEM fields. An emphasis is placed on literature reviews, presentation of findings, and scholarly communications. Students may enroll in this course for up to six (6) credit hours. Prerequisite:"
BIOT 1103,Introduction to the Old Testament,3,"A general introduction to the background and history of the Hebrew people in the Old Testament period. This embraces the sacred writings, prophets, and culture of the Hebrew people against the historical, social, political, literary, economic, and religious background of humanity to the end of the Old Testament period. Offered every fall semester."
BIOT 3113,Psalms and Poetic Literature,3,"A study of the Psalms and selected poetry as representative of Hebrew poetic writings. Particular attention is given to the content, lyrical structure, historical background, use in worship, doctrinal and prophetic significance, and devotional values  of  Old  Testament  poetic  literature.  Prerequisite:  BIOT  ϣϣ03. Offered fall semester: odd-numbered years."
BIOT 3513,Isaiah,3,"A study of Isaiah and his contribution to Hebrew prophesy. An analytical treatment of the book of Isaiah, including its history, critical problems, main ideas, and thought. Particular attention is given to the messianic passages. Prerequisite: BIOT ϣϣ03. Offered fall semester: odd-numbered years."
BIOT 3613,Foundations of Ethics: Hebrew Wisdom Literature,3,"A study of Job, selected Psalms, Proverbs, and Ecclesiastes, emphasizing these books' doctrinal depth, spiritual value, and ethical implications."
BIOT 3713,Prophetic Books/Eschatology,3,"A study of prophetic literature in the Old and New Testaments, the biblical teaching on the kingdom of God, Christ’s second coming, and theories on Christ’s return. Prerequisites: BINT ϣ203 and"
BIOT 3903,The Pentateuch,3,"A study of the first five books of the Old Testament with special emphasis on historical background, beginnings of the Israelite nation, and Hebrew worship. Prerequisite: BIOT ϣϣ03.  Offered spring semester: even-numbered years."
BIOT 4993,Honor Studies,3,"Honor Studies are open only to

advanced upper-division students with initiative and capability in individual study and research. The course is designed to allow students to do advanced work in an area of particular interest under the supervision of a selected faculty member. The course instructor must approve the course's offering and its format. All work must be completed within one regular semester or one summer. Prerequisites: Ninety (90) hours and instructor and school chair approval. Offered on demand."
BIOT 5133,Selected Genres of Old and New Testaments,3,"Students continue to enhance their inductive methodology application to scripture through select portions of poetic and historical literature from the Old Testament and the New Testament Gospels and Pauline letters.
BUAD [Business]"
BUAD 1103,Introduction to Business,3,"Gives each student a comprehensive introduction to the study of business. Introduces and builds an understanding of functional business areas such as management, marketing, accounting, finance, and information systems. Offered every fall semester."
BUAD 2503,Business and Professional Communications,3,"Principles of effective communication in a business environment. Practice preparing letters, reports, and other forms of business writing. Prerequisites: ENGL ϣϣϣ3 and ENGL ϣ2ϣ3. Offered every spring semester."
BUAD 2603,Personal Finance,3,"A general education course dealing with the consumer's problems in the American economic system; sales promotion, buying habits, health and medical care, housing, government aid, income, budgeting, savings, insurance, and personal financial planning are included. Offered fall semester: even-numbered years."
BUAD 3313,Fund Accounting,3,"Exploration of the inflows and outflows of spendable resources in nonprofit settings. Studies accounting methods that cluster data into separate fund entities to account for each body of resources restricted to specially designated uses, as well as enterprise accounting systems related to auxiliary services. The course objective is to review generally accepted accounting principles as a base on which to examine the differences necessitated by fund accountability, such as fund balances, encumbrances, appropriations, and internal control of auxiliary services. Specialized accounting principles related to such nonprofit entities of the tax-exempt sector as religious, charitable, educational, civic, healthcare, and governmental units and agencies are included. Offered on demand."
BUAD 3403,Business Finance,3,"Financial principles and functions with applications to business organizations, including investment, dividend decisions, and an introduction to the models and tools used for financial analysis. Prerequisite: ACCN 2ϣ03 and"
BUAD 3503,Excel for Business Analytics,3,"The application of quantitative financial concepts through extensive use of Excel. Students are proficient in using Excel, have a working knowledge of quantitative concepts used in financial modeling, and can apply these skills to build and solve financial models."
BUAD 4103,Legal Environment of Business,3,"Law and the legal system, social forces that make the law, business response to the social and legal environment, governmental regulation, and federal regulatory agencies which impact business decision-making; the study of the legal

concepts of torts and contracts. Offered every spring semester."
BUAD 4303,Human Resource Administration,3,"Human relations and adjustment in all forms of institutional and business organizations. The course deals with such problems as proper placement of the individual, training, incentive, methods of supervision, discipline, promotion, and retirement. Offered every spring semester."
BUAD 4503,Small Business Management,3,Designed to acquaint the student with the problems encountered in a small business enterprise. Managerial functions and processes related to the small business environment are covered. Offered fall semester: even- numbered years.
BUAD 4703,Business Ethics,3,"Designed to raise the moral recognition level of students; to provide them with the apparatus to make moral decisions in a business context; to consider ethical problems in advertising, accounting, finance, marketing, and personnel as illuminated by Christian principles. Offered fall semester: odd- numbered years."
BUAD 4803,Management of Nonprofit Organizations,3,"Basic control concepts are the same in both profit-oriented and nonprofit organizations, with a strong thrust in the latter to provide a maximum of service at an acceptable quality level, as evaluated by cost-benefit analyses. This course covers the peculiar constraints on goals and strategies, the dominance of professional personnel, and governance differences. The objective is to define and outline the performance measurement of NOPs and to explore political and constituency influence on goals and objectives. Prerequisite: Permission of the department head. Offered spring semester: odd numbered years."
CHEM 1102,General Chemistry I Lab,2,"The General Chemistry Lab course provides a comprehensive introduction to the laboratory study of chemistry. In this course, students would learn about lab safety and explore topics like the metric system and the scientific method. In addition, students would apply foundational concepts such as the classification of matter, atoms, molecules, and ions, the structure of atoms, chemical equations, and solutions, among others, to hands-on home lab and simulation activities. Finally, students would complete ϣ9 mastery assignments with lab activities, including three formal lab reports. This course can be taken after or with a three-hour general chemistry lecture."
CHEM 1103,General Chemistry I,3,"This course provides a comprehensive introduction to the fundamental principles and applications of general chemistry. This course examines topics that include the composition of matter, the atom, chemical bonding, solutions, measurements, chemical nomenclature, stoichiometry, and thermochemistry.  Prerequisite:  ACT  Math  22  or  above,  MATH  ϣ5ϣ3 College Algebra, or instructor approval."
CHEM 1105,General Chemistry I,5,"General Chemistry I is a required course for biology and chemistry majors. It is a systematic study of atomic and molecular structure, chemical bonding properties, chemical reactions, stoichiometry, and conservation of mass. In addition, the laboratory is a required and integral component of learning scientific experimentation safety protocol and proper reporting of results. Schedule types: Discussion, Lab, Lecture, Combined lecture lab & disc. Prerequisite:  ACT  Math  22  or  above,  MATH  ϣ5ϣ3  College  Algebra,  or

instructor approval."
CHEM 1205,General Chemistry II,5,"General Chemistry II is required for biology and chemistry majors. It systematically studies chemical kinetics, intermolecular forces, reaction rates, thermochemistry, and electrochemistry. The laboratory is a required and integral component of learning scientific experimentation safety protocol and proper reporting of results. Schedule types: Discussion, Lab, Lecture, Combined lecture  lab  &  disc.  Prerequisite:  C  or  better  in  CHEM  ϣϣ05  General Chemistry I or instructor approval."
