Code,Title,Credits,Description
CON305,Political Economy,3,"Analysis of government from an economic perspective 
through the lens of public choice theory, with emphasis on 
rent-seeking behavior, market distorting effects of 
government regulation and inefficiencies in collective 
decision-making"
CON310,Public Finance,3,"Topics 
include 
principles 
of 
fiscal 
development, 
countercyclical effectiveness of fiscal measures, budgeting, 
revenue generation and public expenditures, debt structure 
and management, and the incidence and effects of taxation"
CON315,Globalization,3,"The structure and effects of global economic, political, and 
cultural integration, and the mechanisms of international 
governance  Students who have taken PSCI 315 may not 
take this course for credit (Prerequisite: one prior PSCI or 
ECON course) Offered as needed"
CON317,"Collective Bargaining & Labor  
Problems",3,"Economic factors involved in labor analysis and an 
examination of the topics of labor unrest, labor and 
management organizations and recent developments in labor 
relations"
CON319,International Economics,3,"Topics include the balance of payments, comparative costs, 
general equilibrium theory, price elasticity, income 
absorption combined approaches to currency revaluation 
and devaluation problems, foreign exchange problems, and 
international trade and finance policy considerations"
CON320,Intermediate Macroeconomics,3,"Aggregate economic theory of consumption, investment, 
savings, money, interest,  price level and economic growth, 
and fluctuations of national income and employment"
CON321,Intermediate Microeconomics,3,"The focus of the course is efficient resource allocation using 
advanced analytical economic tools"
CON322,Econometrics,3,"The construction of economic models using mathematical 
techniques for the purpose of testing economic theory 
empirically and forecasting economic events"
CON325,Behavioral Economics,3,"The study of emotional, cognitive, and psychological 
influences on decision making"
CON401,Capstone: Senior Research,2,"Course Descriptions 
 
217 
Degree Index      Table of Contents 
Independent study on an economic topic approved by the 
department, requiring preparation of a well-researched 
paper, under the supervision of an economics department 
faculty member"
NGL151,Publications Activities,1,"Basics of writing, editing, and producing student 
publications, both print and online, including the student 
newspaper and literary magazine"
udents,ENGL231.  Issues in Writing Studies,3,"An introduction to the theories and issues of writing studies, 
including rhetoric, language, literacy, and professional 
writing"
NGL240,Special Topics in Writing,3,An exploration of different topics in writing studies
NGL303,Advanced Writing,3,"Advanced writing experience and study focusing on the 
genre of creative nonfiction and professional texts"
NGL304,Advanced Creative Writing: Poetry,3,Advanced writing experience focusing on poetry
NGL305,Advanced Creative Writing: Fiction,3,Advanced writing experience focusing on fiction
NGL306,Advanced Creative Writing: Drama,3,Advanced writing experience focusing on drama
NGL310,Teaching Writing,3,For K-12+ prospective teachers of English
NGL330,Advanced Topics in Literature,3,"An advanced study of literature and cultural contexts 
designed around a theme or topic"
NGL332,English Language,3,"A study of the form, structure and history of English"
NGL352,Shakespeare,3,"A selection of Shakespeare’s plays including comedies, 
tragedies, histories and or romances"
NGL368,"Intermediate Studies in American 
Literature",3,"(Humanities) 
Why is literature important?  How does it shape our world?  
Through an in-depth exploration of American literature in 
historical context, students will pursue a focused study of 
significant works, genres, or movements"
NGL402,Capstone,3,"Examination and practice of research and project design in 
English Studies"
NGL499,Advanced Experimental Course,3,"Courses in Business Administration-  
Entrepreneurial  Studies (ENTR) 
 
ENTR199"
NTR250,Fundamentals of Entrepreneurship,3,"Examines the role and develops the basic skill set of the 
entrepreneur in both start-up companies and more mature 
organizations"
NTR251,Entrepreneurial Speaker Series,1,"Students will travel to the University of Michigan to attend 
their speaker series every Friday (transportation provided)"
NTR351,The Entrepreneurial Experience,3,"An experiential based course providing opportunities to 
apply and refine the fundamental skills of entrepreneurship"
NTR352,Evolution of Entrepreneurship,3,A journey through the evolution of entrepreneurship
NTR455,Entrepreneurial Practicum,3,"This one semester supervised practicum in an approved 
entrepreneurial setting will connect and apply knowledge 
and techniques from multiple business, accounting and other 
courses to an entrepreneurial venture"
SAT101,Physical Education Activities,1,"The fundamental skills and techniques of various activities 
which students may select"
SAT103,Foundations & Careers in ESAT,2,"Relationships among physical education, sport and 
recreation through history, including principles, objectives 
and programs"
SAT218,Rhythmic Activities,1,"The development of rhythmic movement principles taught 
in the elementary and secondary schools"
SAT222,"Instructional Methods in Physical  
Education",3,"Designed to provide experiences which will assist physical 
education majors and minors select developmentally 
appropriate 
motor 
activities, 
develop 
instructional 
materials, develop assessment techniques and management 
skills"
SAT225,Human Anatomy,3,An introduction to gross anatomical structure
SAT226,Human Anatomy Lab,1,"A one semester survey of the structures of the human body, 
including dissections and discussions of cells, tissues, 
organs and systems"
SAT230,Motor Learning & Development,3,"Examination of motor skill acquisition and application to 
skill performance"
SAT236,Sports Technique I,2,"Based on the Michigan Department of Education 
framework for invasion games and target games"
SAT238,Sports Technique III,2,"Based on the Michigan Department of Education 
framework for rhythmic activities and fitness activities"
eshmen,ESAT240.  Introduction to Research,3,"An introduction to research  methods as they apply to 
qualitative and quantitative design in exercise science"
SAT246,Lifetime Fitness,3,"Candidates will design, implement and instruct health and 
skill related fitness activities including functional strength 
and conditioning, rhythmic activities, cardiovascular group 
fitness, acquiring motor skills, knowledge and structured 
learning experiences to perform and teach in the P-12 
school systems"
SAT247,Organizational Sports,2,"Based on the Michigan Department of Education 
framework for invasion, net wall, target games and 
striking/fielding games for teacher candidates will acquire 
skills, knowledge, strategies, and rules wit practical 
experiences playing, teaching, skills, drills and games"
SAT250,Human Physiology,3,"Introduction to physiological mechanisms which govern 
systemic organ function"
SAT256,Human Physiology Lab,1,"A one-semester survey of physiological concepts and 
functions via experimentation"
SAT300,Kinesiology,3,"The theory and practical application of basic facts, laws, 
principles and concepts of biomechanical movement, with 
attention given to the physiological and anatomical study of 
muscles"
SAT302,Organization of Intramurals,2,"The organization of a comprehensive intramural program, 
with major emphasis on philosophy, objectives, rules and 
policies, scheduling, reporting and promotional techniques"
SAT304,"Teaching Program Design of Strength &  
Conditioning",2,"Candidates will design, implement and instruct a functional 
strength and conditioning class for high school"
SAT309,Theory & Practice,1,"Practical application of methods and techniques of teaching 
physical education activities"
SAT310,Introduction to Phlebotomy,3,"Students will learn how to perform phlebotomy by safely 
acquiring blood samples from the arm and hand using 
vacutainer, syringe, and butterfly methods"
SAT311,Exercise Physiology,3,"A physiological examination of how the body responds and 
adapts to exercise"
SAT312,Sports Nutrition,3,"The study of the metabolic and physiological responses of 
the body to diet including the acute and chronic effects of 
sports 
nutrition 
and 
supplementation 
on 
physical 
Course Descriptions 
 
221 
Degree Index      Table of Contents 
performance"
SAT316,"Health & Physical Education for the  
Classroom Teacher",3,"This course will provide elementary classroom teachers with 
the opportunity to develop the functional knowledge, skills 
and behaviors to enhance students’ current health and 
physical activity as well as to develop life-long healthy 
lifestyles"
SAT333,Adapted Physical Education,2,"Practical approach to instruction of physical activity for 
special populations of diverse learners"
SAT339,Principles of Strength & Conditioning,3,"Integrates scientific principles, concepts, and theories of 
exercise to improve the condition of the physically active"
SAT350,Exercise Physiology Lab,1,This lab class accompanies the exercise physiology lecture
SAT360,Exercise and the Brain,2,"The effects of exercise on cognitive function, energy 
balance, addiction, mood disorders and neurodegenerative 
diseases (Prerequisite: ESAT250)"
SAT402,"Capstone: Administration of Physical  
Education & Sport",3,"Capstone class for the physical education major emphasizes 
administration, program and curriculum design of physical 
education and physical activity programs including 
collaborative partnerships within the public schools and 
surrounding communities"
SAT404,Capstone: Senior Seminar,2,"Each student develops a research project, uses the 
appropriate methods and statistical tools, and analyzes data"
SAT481,Internship Seminar,1,"Course to be taken with ESAT399, this course is designed 
to maximize the experiences learned through the 
professional internship"
ESS104,Regional Geography,3,An introduction to the geographic regions of the world
ESS110,Introduction to Environmental Science,3,"Introductory overview of topics in environmental science 
and studies, exploring the intersection of people and their 
biotic and abiotic environment"
ESS201,Weather & Climate,3,"Introduces the nature and causes of weather and climate 
patterns"
ESS205,Environmental Geology,4,"The interaction between natural systems and society, 
including the effects of volcanic activity, earthquakes, 
landslides, 
mineral 
and 
energy 
resources, 
soil 
contamination, surface and ground water pollution, waste 
management, and climate change"
ESS305,Paleoclimatology,2,"Earth’s climate through geologic time, including the 
analysis of data and data repositories that record climate 
and their application to understanding climate history and 
modern climate change"
ESS325,Environmental Problems & Solutions,3,"An investigation of current environmental problems and 
possible solutions offered from different perspectives"
ESS375,"Geographic Information & Positioning  
Systems",4,"Historical perspective of how maps are made and global 
positions determined and the current means of employing 
computer and satellite technology using geographic 
information systems (GIS) and global positioning systems 
(GPS)"
ESS400,Capstone: Senior Research,2,"Original capstone research designed and carried out by 
student"
